try_id,cand_id,sigma,g_n,i,delta,kappa_min,kappa_max,r_star,d_star,omega_star,rF,psi,phi2,r_implied,lambda_star,f_star,Z_star,phi1_fixed,e_star,c1,c2,c3,H,maxReEig,maxImEig,stable,RH_ok,has_complex,reason,n_roots,rF_root_med,rF_root_p25,rF_root_p75,has_hopf,pen_omega,pen_sigma,pen_lambda,pen_hopf,pen_dist,pen_e_star,pen_RH,pen_cx,score
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.05749999999999999,15,1.5,0.13979741561574782,0.7745984406479737,6.005219110610462,0.9999999999999885,1.7238067477243024,0.8933716044637987,0.07674392625548018,0.3688841210006573,0.02951072968008269,-0.00120111390119061,0.00160031056655685,0.6075668129634773,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,FALSE,5.012661524015761,0.1499999999999999,0.2745984406479737,10,1,0,0,0,67.58081032090365
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.05749999999999999,15,2,0.13979741561574782,0.7745984406479737,6.005219110610462,0.9999999999999885,2.2240513183642183,0.9172450218012008,0.07674392625388206,0.4886516927541141,0.03909213542036925,-0.00159108594781288,0.00160701154011577,0.6992182041127303,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,FALSE,5.012661524015761,0.1499999999999999,0.2745984406479737,10,1,0,0,0,67.58081032090365
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.05749999999999999,15,2.5,0.13979741561574782,0.7745984406479737,6.005219110610462,0.9999999999999885,2.710667357617058,0.9370386199776574,0.07674392625228393,0.6084192645075709,0.04867354116065585,-0.001981057994818,0.00161110391717386,0.7801758368185184,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,FALSE,5.012661524015761,0.1499999999999999,0.2745984406479737,10,1,0,0,0,67.58081032090365
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.05749999999999999,15,3,0.13979741561574782,0.7745984406479737,6.005219110610462,0.9999999999999885,3.3707381873391573,0.9018795975963132,0.0767439262506858,0.7281868362610279,0.05825494690094245,-0.0023710300422059,0.00161386276109162,0.853488346873872,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,FALSE,5.012661524015761,0.1499999999999999,0.2745984406479737,10,1,0,0,0,67.58081032090365
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.0325,10,0.5,0.1397974156157478,0.7451621065139816,5.109705982126465,0.9999999999850796,0.5904265626799315,0.9145929978852804,0.07796495255190272,0.12936786720239646,0.01034942938464788,-2.6326975647219045e-4,9.69667723887204e-4,0.35989149498848766,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,FALSE,5.017409595521673,0.1499999999999999,0.24516210651398163,10,1,0,0,0,67.58347129199015
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.0325,10,1,0.1397974156157478,0.7451621065139816,5.109705982126465,0.9999999999850796,1.0989936088211836,0.946320334929534,0.07796495119113384,0.24915292941887543,0.01993223437042235,-5.070383891517122e-4,9.920734320542637e-4,0.4993100999993647,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,FALSE,5.017409595521673,0.1499999999999999,0.24516210651398163,10,1,0,0,0,67.58347129199015
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.0325,10,1.5,0.1397974156157478,0.7451621065139816,5.109705982126465,0.9999999999850796,1.66753740827553,0.923517512911568,0.07796494983036495,0.3689379916353545,0.02951503935619683,-7.508073478308189e-4,0.00100018977410103,0.6075334988831682,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,FALSE,5.017409595521673,0.1499999999999999,0.24516210651398163,10,1,0,0,0,67.58347129199015
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.0325,10,2,0.1397974156157478,0.7451621065139816,5.109705982126465,0.9999999999850796,2.1916397289372984,0.9308099196391794,0.07796494846959608,0.4887230538518336,0.03909784434197132,-9.945766325094862e-4,0.00100438171121122,0.6992014683454376,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,FALSE,5.017409595521673,0.1499999999999999,0.24516210651398163,10,1,0,0,0,67.58347129199015
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.0325,10,2.5,0.1397974156157478,0.7451621065139816,5.109705982126465,0.9999999999850796,2.836138486512937,0.8955839117312133,0.07796494710882719,0.6085081160683123,0.04868064932774579,-0.00123834624318774,0.0010069415505200201,0.7801718850045973,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,FALSE,5.017409595521673,0.1499999999999999,0.24516210651398163,10,1,0,0,0,67.58347129199015
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.0325,10,3,0.1397974156157478,0.7451621065139816,5.109705982126465,0.9999999999850796,3.2093967431690547,0.9472185096546998,0.0779649457480583,0.7282931782847915,0.05826345431352028,-0.00148211617986555,0.00100866725219733,0.853494880997455,FALSE,TRUE,TRUE,ok,NA,NA,NA,NA,FALSE,5.017409595521673,0.1499999999999999,0.24516210651398163,10,1,0,0,0,67.58347129199015
