try_id,cand_id,sigma,g_n,i,delta,kappa_min,kappa_max,kappa_star,r_star,d_star,omega_star,rF,psi,phi2,lambda_star,f_star,Z_star,phi1_fixed,e_implied,phi1_calib_ok,phi1_calib_reason,econ_ok,reason
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.02,15,2.5,0.841412477299489,8.704720950769868,1,2.619811255973764,0.9695354939056101,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.02,15,3,0.841412477299489,8.704720950769868,1,3.2019560256740083,0.9494196596157448,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.02,20,0,0.9024751397014925,15.182204292302945,1,0.1559711730340496,0.25645764676827637,FALSE,no_mass_fallback_minabs,TRUE,soft:phi1_calib_no_mass_fallback_minabs
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.02,20,0.5,0.9024751397014925,15.182204292302945,1,0.6161262121982872,0.8764438021121108,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.02,20,1,0.9024751397014925,15.182204292302945,1,1.1314498587511481,0.9191746253324147,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.02,20,1.5,0.9024751397014925,15.182204292302945,1,1.7660789075540382,0.8719882183140106,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.02,20,2,0.9024751397014925,15.182204292302945,1,2.2282885340740908,0.915500828912029,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.02,20,2.5,0.9024751397014925,15.182204292302945,1,2.9075138058746237,0.8735986033386796,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.02,20,3,0.9024751397014925,15.182204292302945,1,3.378713975218125,0.8997506217742927,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.0325,5,0,0.6209914278028151,2.68813758452901,0.9994798917134122,0.114851693646051,0.348275229821788,FALSE,no_mass_fallback_minabs,TRUE,soft:phi1_calib_no_mass_fallback_minabs
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.0325,5,0.5,0.6209914278028151,2.68813758452901,0.9994798917134122,0.57692791935987775,0.9355413869648864,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.0325,5,1,0.6209914278028151,2.68813758452901,0.9994798917134122,1.1736302492674442,0.88569623385409,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.0325,5,1.5,0.6209914278028151,2.68813758452901,0.9994798917134122,1.5834507772000508,0.9720667416589076,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.0325,5,2,0.6209914278028151,2.68813758452901,0.9994798917134122,2.1368613527622076,0.9541844073276767,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.0325,5,2.5,0.6209914278028151,2.68813758452901,0.9994798917134122,2.7384419054025786,0.9270599183700106,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.0325,5,3,0.6209914278028151,2.68813758452901,0.9994798917134122,3.0573179119732234,0.9938252293753767,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.0325,10,0,0.7285971867662554,4.404413301445321,0.9999999994332818,0.100265566050075,0.3989405493409677,FALSE,no_mass_fallback_minabs,TRUE,soft:phi1_calib_no_mass_fallback_minabs
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.0325,10,0.5,0.7285971867662554,4.404413301445321,0.9999999994332818,0.6106456020381302,0.8843099793305675,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.0325,10,1,0.7285971867662554,4.404413301445321,0.9999999994332818,1.1761800769483672,0.8842183436158785,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.0325,10,1.5,0.7285971867662554,4.404413301445321,0.9999999994332818,1.6817879877053203,0.91569211482545,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.0325,10,2,0.7285971867662554,4.404413301445321,0.9999999994332818,2.136019422532991,0.9550474950491962,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.0325,10,2.5,0.7285971867662554,4.404413301445321,0.9999999994332818,2.796288437373005,0.9083469232413761,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.0325,10,3,0.7285971867662554,4.404413301445321,0.9999999994332818,3.1079087539110337,0.9781496945411505,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.0325,15,0,0.8147651398730988,7.2164671338231985,1,0.10859506474807859,0.3683408642261317,FALSE,no_mass_fallback_minabs,TRUE,soft:phi1_calib_no_mass_fallback_minabs
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.0325,15,0.5,0.8147651398730988,7.2164671338231985,1,0.5796566012548283,0.9315860439284561,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.0325,15,1,0.8147651398730988,7.2164671338231985,1,1.2290055640740323,0.846212605053229,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.0325,15,1.5,0.8147651398730988,7.2164671338231985,1,1.7256404842948543,0.8924222710440685,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.0325,15,2,0.8147651398730988,7.2164671338231985,1,2.088221544818953,0.9769078405791788,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.0325,15,2.5,0.8147651398730988,7.2164671338231985,1,2.724781804997474,0.9321847332294392,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.0325,15,3,0.8147651398730988,7.2164671338231985,1,3.1025371561758224,0.9798432208776815,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.0325,20,0,0.8781507681769949,11.823912591595565,1,0.12833149891812357,0.31169276706976123,FALSE,no_mass_fallback_minabs,TRUE,soft:phi1_calib_no_mass_fallback_minabs
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.0325,20,0.5,0.8781507681769949,11.823912591595565,1,0.614447936299257,0.8788376819236345,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.0325,20,1,0.8781507681769949,11.823912591595565,1,1.0435628705425188,0.9965858592298645,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.0325,20,1.5,0.8781507681769949,11.823912591595565,1,1.6268121463013814,0.9466366497823661,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.0325,20,2,0.8781507681769949,11.823912591595565,1,2.152366435294971,0.9477940031714108,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.0325,20,2.5,0.8781507681769949,11.823912591595565,1,2.9550423435401174,0.859547750830907,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.0325,20,3,0.8781507681769949,11.823912591595565,1,3.226490066410043,0.9422003283532371,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.045,5,0,0.6061741358442716,2.525271561546415,0.9980886362565783,0.11354527981020511,0.3522823675881674,FALSE,no_mass_fallback_minabs,TRUE,soft:phi1_calib_no_mass_fallback_minabs
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.045,5,0.5,0.6061741358442716,2.525271561546415,0.9980886362565783,0.618829387659207,0.8710709750991076,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.045,5,1,0.6061741358442716,2.525271561546415,0.9980886362565783,1.007951499707997,1.0298993915454384,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.045,5,1.5,0.6061741358442716,2.525271561546415,0.9980886362565783,1.8390996845439078,0.835807306859537,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.045,5,2,0.6061741358442716,2.525271561546415,0.9980886362565783,2.167542843404226,0.939394244828511,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.045,5,2.5,0.6061741358442716,2.525271561546415,0.9980886362565783,2.7612231155158953,0.9181516612676103,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.045,5,3,0.6061741358442716,2.525271561546415,0.9980886362565783,3.1449076225049795,0.9648187714820329,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.045,10,0,0.7031862406990442,3.8868810962278872,0.999999964399331,0.11676996184978634,0.34255385003427735,FALSE,no_mass_fallback_minabs,TRUE,soft:phi1_calib_no_mass_fallback_minabs
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.045,10,0.5,0.7031862406990442,3.8868810962278872,0.999999964399331,0.5937424572883174,0.9094852078894622,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.045,10,1,0.7031862406990442,3.8868810962278872,0.999999964399331,1.1971769809722903,0.8687102917353894,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.045,10,1.5,0.7031862406990442,3.8868810962278872,0.999999964399331,1.7864567799959334,0.8620415359852714,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.045,10,2,0.7031862406990442,3.8868810962278872,0.999999964399331,2.2488589602988216,0.9071266650388751,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.045,10,2.5,0.7031862406990442,3.8868810962278872,0.999999964399331,2.9202888408908625,0.8697769465240556,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.045,10,3,0.7031862406990442,3.8868810962278872,0.999999964399331,3.423133213887923,0.8880752524805265,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.045,15,0,0.7847855234454322,5.982661384331291,0.9999999999999982,0.10465144398622216,0.38222119520172304,FALSE,no_mass_fallback_minabs,TRUE,soft:phi1_calib_no_mass_fallback_minabs
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.045,15,0.5,0.7847855234454322,5.982661384331291,0.9999999999999982,0.549083318724297,0.9834573034464033,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.045,15,1,0.7847855234454322,5.982661384331291,0.9999999999999982,1.1260055989958349,0.9236188531633094,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.045,15,1.5,0.7847855234454322,5.982661384331291,0.9999999999999982,1.5392682941863316,1.0004753595045317,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.045,15,2,0.7847855234454322,5.982661384331291,0.9999999999999982,2.1795804336434235,0.9359599528932723,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.045,15,2.5,0.7847855234454322,5.982661384331291,0.9999999999999982,2.8034597418038176,0.9060233546873389,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.045,15,3,0.7847855234454322,5.982661384331291,0.9999999999999982,3.219299445906654,0.9443048250343288,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.045,20,0,0.8487760886276772,9.208472385302487,1,0.12372824756894261,0.32328915010059933,FALSE,no_mass_fallback_minabs,TRUE,soft:phi1_calib_no_mass_fallback_minabs
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.045,20,0.5,0.8487760886276772,9.208472385302487,1,0.6241285618161783,0.8652063581718341,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.045,20,1,0.8487760886276772,9.208472385302487,1,1.1773124521831053,0.883367875767826,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.045,20,1.5,0.8487760886276772,9.208472385302487,1,1.7180730708874765,0.8963530283403532,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.045,20,2,0.8487760886276772,9.208472385302487,1,1.9692121322033929,1.0359473043249035,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.045,20,2.5,0.8487760886276772,9.208472385302487,1,2.814811223000288,0.9023695725117336,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.045,20,3,0.8487760886276772,9.208472385302487,1,3.359811138361693,0.9048127632204831,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.057499999999999996,5,0,0.5911589434116165,2.3722730920680863,0.9935296733912695,0.11809652459342034,0.3387059876462154,FALSE,no_mass_fallback_minabs,TRUE,soft:phi1_calib_no_mass_fallback_minabs
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.057499999999999996,5,0.5,0.5911589434116165,2.3722730920680863,0.9935296733912695,0.5740345642669127,0.9350740706374114,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.057499999999999996,5,1,0.5911589434116165,2.3722730920680863,0.9935296733912695,1.0665978592354806,0.9689965758342007,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.057499999999999996,5,1.5,0.5911589434116165,2.3722730920680863,0.9935296733912695,1.4868825086858126,1.0291966588802377,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.057499999999999996,5,2,0.5911589434116165,2.3722730920680863,0.9935296733912695,2.329036511597224,0.870342451348007,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.057499999999999996,5,2.5,0.5911589434116165,2.3722730920680863,0.9935296733912695,2.5464239128399644,0.9911249147293054,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.057499999999999996,5,3,0.5911589434116165,2.3722730920680863,0.9935296733912695,3.125679942267016,0.9663782204082654,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.057499999999999996,10,0,0.6764526344525883,3.4301605281357297,0.99999862511189,0.1158337923232466,0.34532237266630894,FALSE,no_mass_fallback_minabs,TRUE,soft:phi1_calib_no_mass_fallback_minabs
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.057499999999999996,10,0.5,0.6764526344525883,3.4301605281357297,0.99999862511189,0.6084577918518335,0.8874885321337805,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.057499999999999996,10,1,0.6764526344525883,3.4301605281357297,0.99999862511189,1.055850720917806,0.9849864232775856,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.057499999999999996,10,1.5,0.6764526344525883,3.4301605281357297,0.99999862511189,1.7183880366152156,0.896187534394872,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.057499999999999996,10,2,0.6764526344525883,3.4301605281357297,0.99999862511189,2.187990056793206,0.9323612983934995,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.057499999999999996,10,2.5,0.6764526344525883,3.4301605281357297,0.99999862511189,2.7041217440273617,0.9393055502733401,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.057499999999999996,10,3,0.6764526344525883,3.4301605281357297,0.99999862511189,3.3289513787720355,0.9131992418756942,TRUE,ok,TRUE,soft:
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.057499999999999996,15,0,0.7514340725643672,4.959800491824101,0.9999999999933358,0.11133135738782585,0.35928781377073216,FALSE,no_mass_fallback_minabs,TRUE,soft:phi1_calib_no_mass_fallback_minabs
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.32900000000000007,0.13125169104336684,0.25698157560109997,0.6851339866580604,0.057499999999999996,15,0.5,0.7514340725643672,4.959800491824101,0.9999999999933358,0.5645560062490405,0.9565038614759858,TRUE,ok,TRUE,soft:
